Request id,Pickup point,Driver id,Driver Assigned,Status,Request timestamp,Hours,Drop timestamp,Duration,Day of Week,Cateory
2199,Airport,null,Assigned,No Cars Available,2016-07-12 17:47:00,17:47,null,null,Tuesday,null
2194,Airport,null,Assigned,No Cars Available,2016-07-12 17:48:00,17:48,null,null,Tuesday,null
2201,Airport,null,Assigned,No Cars Available,2016-07-12 17:49:00,17:49,null,null,Tuesday,null
2204,Airport,null,Assigned,No Cars Available,2016-07-12 17:51:00,17:51,null,null,Tuesday,null
2198,Airport,null,Assigned,No Cars Available,2016-07-12 17:51:00,17:51,null,null,Tuesday,null
2202,Airport,null,Assigned,No Cars Available,2016-07-12 17:52:00,17:52,null,null,Tuesday,null
2205,Airport,null,Assigned,No Cars Available,2016-07-12 17:54:00,17:54,null,null,Tuesday,null
2212,Airport,null,Assigned,No Cars Available,2016-07-12 17:56:00,17:56,null,null,Tuesday,null
2213,Airport,null,Assigned,No Cars Available,2016-07-12 17:58:00,17:58,null,null,Tuesday,null
2215,Airport,null,Assigned,No Cars Available,2016-07-12 17:59:00,17:59,null,null,Tuesday,null
2219,Airport,null,Assigned,No Cars Available,2016-07-12 18:00:00,18:00,null,null,Tuesday,null
2214,Airport,null,Assigned,No Cars Available,2016-07-12 18:01:00,18:01,null,null,Tuesday,null
2216,Airport,null,Assigned,No Cars Available,2016-07-12 18:02:00,18:02,null,null,Tuesday,null
2217,City,null,Assigned,No Cars Available,2016-07-12 18:02:00,18:02,null,null,Tuesday,null
2210,Airport,null,Assigned,No Cars Available,2016-07-12 18:03:00,18:03,null,null,Tuesday,null
2218,Airport,null,Assigned,No Cars Available,2016-07-12 18:04:00,18:04,null,null,Tuesday,null
2228,Airport,null,Assigned,No Cars Available,2016-07-12 18:06:00,18:06,null,null,Tuesday,null
2229,Airport,null,Assigned,No Cars Available,2016-07-12 18:08:00,18:08,null,null,Tuesday,null
2226,Airport,null,Assigned,No Cars Available,2016-07-12 18:08:00,18:08,null,null,Tuesday,null
2224,Airport,null,Assigned,No Cars Available,2016-07-12 18:08:00,18:08,null,null,Tuesday,null
2221,Airport,null,Assigned,No Cars Available,2016-07-12 18:09:00,18:09,null,null,Tuesday,null
2230,Airport,null,Assigned,No Cars Available,2016-07-12 18:10:00,18:10,null,null,Tuesday,null
2225,Airport,null,Assigned,No Cars Available,2016-07-12 18:11:00,18:11,null,null,Tuesday,null
2231,Airport,null,Assigned,No Cars Available,2016-07-12 18:11:00,18:11,null,null,Tuesday,null
2220,Airport,null,Assigned,No Cars Available,2016-07-12 18:12:00,18:12,null,null,Tuesday,null
2232,Airport,null,Assigned,No Cars Available,2016-07-12 18:13:00,18:13,null,null,Tuesday,null
2239,Airport,null,Assigned,No Cars Available,2016-07-12 18:14:00,18:14,null,null,Tuesday,null
2233,Airport,null,Assigned,No Cars Available,2016-07-12 18:16:00,18:16,null,null,Tuesday,null
2243,Airport,null,Assigned,No Cars Available,2016-07-12 18:16:00,18:16,null,null,Tuesday,null
2241,Airport,null,Assigned,No Cars Available,2016-07-12 18:17:00,18:17,null,null,Tuesday,null
2238,Airport,null,Assigned,No Cars Available,2016-07-12 18:20:00,18:20,null,null,Tuesday,null
2242,Airport,null,Assigned,No Cars Available,2016-07-12 18:20:00,18:20,null,null,Tuesday,null
2255,Airport,null,Assigned,No Cars Available,2016-07-12 18:21:00,18:21,null,null,Tuesday,null
2244,Airport,null,Assigned,No Cars Available,2016-07-12 18:22:00,18:22,null,null,Tuesday,null
2247,Airport,null,Assigned,No Cars Available,2016-07-12 18:24:00,18:24,null,null,Tuesday,null
2245,Airport,null,Assigned,No Cars Available,2016-07-12 18:24:00,18:24,null,null,Tuesday,null
2258,Airport,null,Assigned,No Cars Available,2016-07-12 18:25:00,18:25,null,null,Tuesday,null
2260,Airport,null,Assigned,No Cars Available,2016-07-12 18:25:00,18:25,null,null,Tuesday,null
2254,Airport,null,Assigned,No Cars Available,2016-07-12 18:25:00,18:25,null,null,Tuesday,null
2250,Airport,null,Assigned,No Cars Available,2016-07-12 18:26:00,18:26,null,null,Tuesday,null
2263,Airport,null,Assigned,No Cars Available,2016-07-12 18:27:00,18:27,null,null,Tuesday,null
2261,Airport,null,Assigned,No Cars Available,2016-07-12 18:28:00,18:28,null,null,Tuesday,null
2246,Airport,null,Assigned,No Cars Available,2016-07-12 18:30:00,18:30,null,null,Tuesday,null
2257,Airport,null,Assigned,No Cars Available,2016-07-12 18:30:00,18:30,null,null,Tuesday,null
2271,City,null,Assigned,No Cars Available,2016-07-12 18:32:00,18:32,null,null,Tuesday,null
2265,Airport,null,Assigned,No Cars Available,2016-07-12 18:32:00,18:32,null,null,Tuesday,null
2264,Airport,null,Assigned,No Cars Available,2016-07-12 18:32:00,18:32,null,null,Tuesday,null
2251,Airport,null,Assigned,No Cars Available,2016-07-12 18:32:00,18:32,null,null,Tuesday,null
2269,Airport,null,Assigned,No Cars Available,2016-07-12 18:33:00,18:33,null,null,Tuesday,null
2278,Airport,null,Assigned,No Cars Available,2016-07-12 18:36:00,18:36,null,null,Tuesday,null
2273,Airport,null,Assigned,No Cars Available,2016-07-12 18:36:00,18:36,null,null,Tuesday,null
2281,Airport,null,Assigned,No Cars Available,2016-07-12 18:36:00,18:36,null,null,Tuesday,null
2272,Airport,null,Assigned,No Cars Available,2016-07-12 18:39:00,18:39,null,null,Tuesday,null
2280,Airport,null,Assigned,No Cars Available,2016-07-12 18:40:00,18:40,null,null,Tuesday,null
2287,Airport,null,Assigned,No Cars Available,2016-07-12 18:40:00,18:40,null,null,Tuesday,null
2284,Airport,null,Assigned,No Cars Available,2016-07-12 18:41:00,18:41,null,null,Tuesday,null
2286,Airport,null,Assigned,No Cars Available,2016-07-12 18:41:00,18:41,null,null,Tuesday,null
2283,Airport,null,Assigned,No Cars Available,2016-07-12 18:41:00,18:41,null,null,Tuesday,null
2289,Airport,null,Assigned,No Cars Available,2016-07-12 18:41:00,18:41,null,null,Tuesday,null
2288,Airport,null,Assigned,No Cars Available,2016-07-12 18:42:00,18:42,null,null,Tuesday,null
2291,Airport,null,Assigned,No Cars Available,2016-07-12 18:46:00,18:46,null,null,Tuesday,null
2302,Airport,null,Assigned,No Cars Available,2016-07-12 18:47:00,18:47,null,null,Tuesday,null
2290,Airport,null,Assigned,No Cars Available,2016-07-12 18:48:00,18:48,null,null,Tuesday,null
2296,Airport,null,Assigned,No Cars Available,2016-07-12 18:48:00,18:48,null,null,Tuesday,null
2299,Airport,null,Assigned,No Cars Available,2016-07-12 18:49:00,18:49,null,null,Tuesday,null
2301,Airport,null,Assigned,No Cars Available,2016-07-12 18:50:00,18:50,null,null,Tuesday,null
2293,Airport,null,Assigned,No Cars Available,2016-07-12 18:50:00,18:50,null,null,Tuesday,null
2298,Airport,null,Assigned,No Cars Available,2016-07-12 18:53:00,18:53,null,null,Tuesday,null
2303,Airport,null,Assigned,No Cars Available,2016-07-12 18:53:00,18:53,null,null,Tuesday,null
2300,Airport,null,Assigned,No Cars Available,2016-07-12 18:53:00,18:53,null,null,Tuesday,null
2297,Airport,null,Assigned,No Cars Available,2016-07-12 18:54:00,18:54,null,null,Tuesday,null
2315,Airport,null,Assigned,No Cars Available,2016-07-12 18:58:00,18:58,null,null,Tuesday,null
2312,Airport,null,Assigned,No Cars Available,2016-07-12 18:58:00,18:58,null,null,Tuesday,null
2309,Airport,null,Assigned,No Cars Available,2016-07-12 18:59:00,18:59,null,null,Tuesday,null
2304,Airport,null,Assigned,No Cars Available,2016-07-12 18:59:00,18:59,null,null,Tuesday,null
2314,Airport,null,Assigned,No Cars Available,2016-07-12 18:59:00,18:59,null,null,Tuesday,null
2308,Airport,null,Assigned,No Cars Available,2016-07-12 19:02:00,19:02,null,null,Tuesday,null
2317,Airport,null,Assigned,No Cars Available,2016-07-12 19:02:00,19:02,null,null,Tuesday,null
2313,Airport,null,Assigned,No Cars Available,2016-07-12 19:03:00,19:03,null,null,Tuesday,null
2306,City,null,Assigned,No Cars Available,2016-07-12 19:03:00,19:03,null,null,Tuesday,null
2316,Airport,null,Assigned,No Cars Available,2016-07-12 19:04:00,19:04,null,null,Tuesday,null
2321,Airport,null,Assigned,No Cars Available,2016-07-12 19:04:00,19:04,null,null,Tuesday,null
2318,Airport,null,Assigned,No Cars Available,2016-07-12 19:04:00,19:04,null,null,Tuesday,null
2319,Airport,null,Assigned,No Cars Available,2016-07-12 19:07:00,19:07,null,null,Tuesday,null
2320,Airport,null,Assigned,No Cars Available,2016-07-12 19:07:00,19:07,null,null,Tuesday,null
2324,Airport,null,Assigned,No Cars Available,2016-07-12 19:08:00,19:08,null,null,Tuesday,null
2322,Airport,null,Assigned,No Cars Available,2016-07-12 19:09:00,19:09,null,null,Tuesday,null
2329,Airport,null,Assigned,No Cars Available,2016-07-12 19:10:00,19:10,null,null,Tuesday,null
2325,Airport,null,Assigned,No Cars Available,2016-07-12 19:10:00,19:10,null,null,Tuesday,null
2344,Airport,null,Assigned,No Cars Available,2016-07-12 19:13:00,19:13,null,null,Tuesday,null
2334,Airport,null,Assigned,No Cars Available,2016-07-12 19:14:00,19:14,null,null,Tuesday,null
2330,Airport,null,Assigned,No Cars Available,2016-07-12 19:15:00,19:15,null,null,Tuesday,null
2337,Airport,null,Assigned,No Cars Available,2016-07-12 19:15:00,19:15,null,null,Tuesday,null
2326,Airport,null,Assigned,No Cars Available,2016-07-12 19:16:00,19:16,null,null,Tuesday,null
2341,Airport,null,Assigned,No Cars Available,2016-07-12 19:17:00,19:17,null,null,Tuesday,null
2332,City,null,Assigned,No Cars Available,2016-07-12 19:17:00,19:17,null,null,Tuesday,null
2338,Airport,null,Assigned,No Cars Available,2016-07-12 19:17:00,19:17,null,null,Tuesday,null
2333,Airport,null,Assigned,No Cars Available,2016-07-12 19:17:00,19:17,null,null,Tuesday,null
2336,Airport,null,Assigned,No Cars Available,2016-07-12 19:18:00,19:18,null,null,Tuesday,null
2342,Airport,null,Assigned,No Cars Available,2016-07-12 19:18:00,19:18,null,null,Tuesday,null
2343,Airport,null,Assigned,No Cars Available,2016-07-12 19:19:00,19:19,null,null,Tuesday,null
2351,City,null,Assigned,No Cars Available,2016-07-12 19:20:00,19:20,null,null,Tuesday,null
2345,Airport,null,Assigned,No Cars Available,2016-07-12 19:20:00,19:20,null,null,Tuesday,null
2350,City,null,Assigned,No Cars Available,2016-07-12 19:24:00,19:24,null,null,Tuesday,null
2352,Airport,null,Assigned,No Cars Available,2016-07-12 19:26:00,19:26,null,null,Tuesday,null
2361,Airport,null,Assigned,No Cars Available,2016-07-12 19:28:00,19:28,null,null,Tuesday,null
2364,Airport,null,Assigned,No Cars Available,2016-07-12 19:29:00,19:29,null,null,Tuesday,null
2355,Airport,null,Assigned,No Cars Available,2016-07-12 19:31:00,19:31,null,null,Tuesday,null
2357,Airport,null,Assigned,No Cars Available,2016-07-12 19:31:00,19:31,null,null,Tuesday,null
2366,Airport,null,Assigned,No Cars Available,2016-07-12 19:33:00,19:33,null,null,Tuesday,null
2367,Airport,null,Assigned,No Cars Available,2016-07-12 19:35:00,19:35,null,null,Tuesday,null
2358,Airport,null,Assigned,No Cars Available,2016-07-12 19:35:00,19:35,null,null,Tuesday,null
2362,Airport,null,Assigned,No Cars Available,2016-07-12 19:36:00,19:36,null,null,Tuesday,null
2371,Airport,null,Assigned,No Cars Available,2016-07-12 19:37:00,19:37,null,null,Tuesday,null
2369,City,null,Assigned,No Cars Available,2016-07-12 19:37:00,19:37,null,null,Tuesday,null
2380,Airport,null,Assigned,No Cars Available,2016-07-12 19:39:00,19:39,null,null,Tuesday,null
2377,Airport,null,Assigned,No Cars Available,2016-07-12 19:40:00,19:40,null,null,Tuesday,null
2384,Airport,null,Assigned,No Cars Available,2016-07-12 19:40:00,19:40,null,null,Tuesday,null
2374,Airport,null,Assigned,No Cars Available,2016-07-12 19:41:00,19:41,null,null,Tuesday,null
2379,Airport,null,Assigned,No Cars Available,2016-07-12 19:43:00,19:43,null,null,Tuesday,null
2376,City,null,Assigned,No Cars Available,2016-07-12 19:43:00,19:43,null,null,Tuesday,null
2378,Airport,null,Assigned,No Cars Available,2016-07-12 19:44:00,19:44,null,null,Tuesday,null
2388,Airport,null,Assigned,No Cars Available,2016-07-12 19:46:00,19:46,null,null,Tuesday,null
2383,Airport,null,Assigned,No Cars Available,2016-07-12 19:47:00,19:47,null,null,Tuesday,null
2385,Airport,null,Assigned,No Cars Available,2016-07-12 19:47:00,19:47,null,null,Tuesday,null
2391,Airport,null,Assigned,No Cars Available,2016-07-12 19:48:00,19:48,null,null,Tuesday,null
2386,Airport,null,Assigned,No Cars Available,2016-07-12 19:51:00,19:51,null,null,Tuesday,null
2394,Airport,null,Assigned,No Cars Available,2016-07-12 19:52:00,19:52,null,null,Tuesday,null
2402,Airport,null,Assigned,No Cars Available,2016-07-12 19:53:00,19:53,null,null,Tuesday,null
2390,Airport,null,Assigned,No Cars Available,2016-07-12 19:53:00,19:53,null,null,Tuesday,null
2401,Airport,null,Assigned,No Cars Available,2016-07-12 19:55:00,19:55,null,null,Tuesday,null
2400,Airport,null,Assigned,No Cars Available,2016-07-12 19:55:00,19:55,null,null,Tuesday,null
2403,Airport,null,Assigned,No Cars Available,2016-07-12 19:55:00,19:55,null,null,Tuesday,null
2414,Airport,null,Assigned,No Cars Available,2016-07-12 19:56:00,19:56,null,null,Tuesday,null
2393,Airport,null,Assigned,No Cars Available,2016-07-12 19:58:00,19:58,null,null,Tuesday,null
2398,Airport,null,Assigned,No Cars Available,2016-07-12 19:59:00,19:59,null,null,Tuesday,null
2408,Airport,null,Assigned,No Cars Available,2016-07-12 20:01:00,20:01,null,null,Tuesday,null
2415,Airport,null,Assigned,No Cars Available,2016-07-12 20:01:00,20:01,null,null,Tuesday,null
2421,Airport,null,Assigned,No Cars Available,2016-07-12 20:07:00,20:07,null,null,Tuesday,null
2419,Airport,null,Assigned,No Cars Available,2016-07-12 20:09:00,20:09,null,null,Tuesday,null
2409,Airport,null,Assigned,No Cars Available,2016-07-12 20:10:00,20:10,null,null,Tuesday,null
2428,Airport,null,Assigned,No Cars Available,2016-07-12 20:10:00,20:10,null,null,Tuesday,null
2426,Airport,null,Assigned,No Cars Available,2016-07-12 20:10:00,20:10,null,null,Tuesday,null
2422,Airport,null,Assigned,No Cars Available,2016-07-12 20:10:00,20:10,null,null,Tuesday,null
2427,Airport,null,Assigned,No Cars Available,2016-07-12 20:12:00,20:12,null,null,Tuesday,null
2425,Airport,null,Assigned,No Cars Available,2016-07-12 20:13:00,20:13,null,null,Tuesday,null
2429,Airport,null,Assigned,No Cars Available,2016-07-12 20:17:00,20:17,null,null,Tuesday,null
2431,Airport,null,Assigned,No Cars Available,2016-07-12 20:19:00,20:19,null,null,Tuesday,null
2439,Airport,null,Assigned,No Cars Available,2016-07-12 20:19:00,20:19,null,null,Tuesday,null
2433,Airport,null,Assigned,No Cars Available,2016-07-12 20:19:00,20:19,null,null,Tuesday,null
2450,Airport,null,Assigned,No Cars Available,2016-07-12 20:20:00,20:20,null,null,Tuesday,null
2440,Airport,null,Assigned,No Cars Available,2016-07-12 20:21:00,20:21,null,null,Tuesday,null
2442,Airport,null,Assigned,No Cars Available,2016-07-12 20:22:00,20:22,null,null,Tuesday,null
2443,Airport,null,Assigned,No Cars Available,2016-07-12 20:23:00,20:23,null,null,Tuesday,null
2446,Airport,null,Assigned,No Cars Available,2016-07-12 20:25:00,20:25,null,null,Tuesday,null
2455,Airport,null,Assigned,No Cars Available,2016-07-12 20:25:00,20:25,null,null,Tuesday,null
2453,Airport,null,Assigned,No Cars Available,2016-07-12 20:25:00,20:25,null,null,Tuesday,null
2452,Airport,null,Assigned,No Cars Available,2016-07-12 20:27:00,20:27,null,null,Tuesday,null
2454,Airport,null,Assigned,No Cars Available,2016-07-12 20:28:00,20:28,null,null,Tuesday,null
2451,Airport,null,Assigned,No Cars Available,2016-07-12 20:29:00,20:29,null,null,Tuesday,null
2438,Airport,null,Assigned,No Cars Available,2016-07-12 20:29:00,20:29,null,null,Tuesday,null
2462,Airport,null,Assigned,No Cars Available,2016-07-12 20:31:00,20:31,null,null,Tuesday,null
2468,Airport,null,Assigned,No Cars Available,2016-07-12 20:31:00,20:31,null,null,Tuesday,null
2456,Airport,null,Assigned,No Cars Available,2016-07-12 20:31:00,20:31,null,null,Tuesday,null
2471,Airport,null,Assigned,No Cars Available,2016-07-12 20:35:00,20:35,null,null,Tuesday,null
2464,Airport,null,Assigned,No Cars Available,2016-07-12 20:37:00,20:37,null,null,Tuesday,null
2477,Airport,null,Assigned,No Cars Available,2016-07-12 20:38:00,20:38,null,null,Tuesday,null
2472,Airport,null,Assigned,No Cars Available,2016-07-12 20:39:00,20:39,null,null,Tuesday,null
2470,Airport,null,Assigned,No Cars Available,2016-07-12 20:40:00,20:40,null,null,Tuesday,null
2476,Airport,null,Assigned,No Cars Available,2016-07-12 20:42:00,20:42,null,null,Tuesday,null
2475,Airport,null,Assigned,No Cars Available,2016-07-12 20:44:00,20:44,null,null,Tuesday,null
2478,Airport,null,Assigned,No Cars Available,2016-07-12 20:44:00,20:44,null,null,Tuesday,null
2493,Airport,null,Assigned,No Cars Available,2016-07-12 20:48:00,20:48,null,null,Tuesday,null
2488,Airport,null,Assigned,No Cars Available,2016-07-12 20:48:00,20:48,null,null,Tuesday,null
2495,Airport,null,Assigned,No Cars Available,2016-07-12 20:49:00,20:49,null,null,Tuesday,null
2485,Airport,null,Assigned,No Cars Available,2016-07-12 20:50:00,20:50,null,null,Tuesday,null
2489,Airport,null,Assigned,No Cars Available,2016-07-12 20:50:00,20:50,null,null,Tuesday,null
2479,Airport,null,Assigned,No Cars Available,2016-07-12 20:50:00,20:50,null,null,Tuesday,null
2487,Airport,null,Assigned,No Cars Available,2016-07-12 20:51:00,20:51,null,null,Tuesday,null
2492,Airport,null,Assigned,No Cars Available,2016-07-12 20:52:00,20:52,null,null,Tuesday,null
2500,Airport,null,Assigned,No Cars Available,2016-07-12 20:54:00,20:54,null,null,Tuesday,null
2504,Airport,null,Assigned,No Cars Available,2016-07-12 20:55:00,20:55,null,null,Tuesday,null
2503,Airport,null,Assigned,No Cars Available,2016-07-12 20:55:00,20:55,null,null,Tuesday,null
2490,Airport,null,Assigned,No Cars Available,2016-07-12 20:56:00,20:56,null,null,Tuesday,null
2502,Airport,null,Assigned,No Cars Available,2016-07-12 20:56:00,20:56,null,null,Tuesday,null
2494,Airport,null,Assigned,No Cars Available,2016-07-12 20:57:00,20:57,null,null,Tuesday,null
2501,Airport,null,Assigned,No Cars Available,2016-07-12 20:59:00,20:59,null,null,Tuesday,null
2498,Airport,null,Assigned,No Cars Available,2016-07-12 21:00:00,21:00,null,null,Tuesday,null
2512,Airport,null,Assigned,No Cars Available,2016-07-12 21:03:00,21:03,null,null,Tuesday,null
2514,Airport,null,Assigned,No Cars Available,2016-07-12 21:07:00,21:07,null,null,Tuesday,null
2519,Airport,null,Assigned,No Cars Available,2016-07-12 21:07:00,21:07,null,null,Tuesday,null
2513,Airport,null,Assigned,No Cars Available,2016-07-12 21:08:00,21:08,null,null,Tuesday,null
2515,Airport,null,Assigned,No Cars Available,2016-07-12 21:08:00,21:08,null,null,Tuesday,null
2522,City,null,Assigned,No Cars Available,2016-07-12 21:09:00,21:09,null,null,Tuesday,null
2528,Airport,null,Assigned,No Cars Available,2016-07-12 21:11:00,21:11,null,null,Tuesday,null
2523,Airport,null,Assigned,No Cars Available,2016-07-12 21:11:00,21:11,null,null,Tuesday,null
2529,Airport,null,Assigned,No Cars Available,2016-07-12 21:12:00,21:12,null,null,Tuesday,null
2521,Airport,null,Assigned,No Cars Available,2016-07-12 21:13:00,21:13,null,null,Tuesday,null
2525,Airport,null,Assigned,No Cars Available,2016-07-12 21:15:00,21:15,null,null,Tuesday,null
2541,Airport,null,Assigned,No Cars Available,2016-07-12 21:15:00,21:15,null,null,Tuesday,null
2536,Airport,null,Assigned,No Cars Available,2016-07-12 21:15:00,21:15,null,null,Tuesday,null
2546,Airport,null,Assigned,No Cars Available,2016-07-12 21:16:00,21:16,null,null,Tuesday,null
2531,Airport,null,Assigned,No Cars Available,2016-07-12 21:16:00,21:16,null,null,Tuesday,null
2542,Airport,null,Assigned,No Cars Available,2016-07-12 21:16:00,21:16,null,null,Tuesday,null
2534,City,null,Assigned,No Cars Available,2016-07-12 21:18:00,21:18,null,null,Tuesday,null
2539,Airport,null,Assigned,No Cars Available,2016-07-12 21:19:00,21:19,null,null,Tuesday,null
2533,Airport,null,Assigned,No Cars Available,2016-07-12 21:19:00,21:19,null,null,Tuesday,null
2558,Airport,null,Assigned,No Cars Available,2016-07-12 21:21:00,21:21,null,null,Tuesday,null
2550,Airport,null,Assigned,No Cars Available,2016-07-12 21:21:00,21:21,null,null,Tuesday,null
2547,Airport,null,Assigned,No Cars Available,2016-07-12 21:22:00,21:22,null,null,Tuesday,null
2538,Airport,null,Assigned,No Cars Available,2016-07-12 21:22:00,21:22,null,null,Tuesday,null
2557,Airport,null,Assigned,No Cars Available,2016-07-12 21:23:00,21:23,null,null,Tuesday,null
2563,Airport,null,Assigned,No Cars Available,2016-07-12 21:24:00,21:24,null,null,Tuesday,null
2548,Airport,null,Assigned,No Cars Available,2016-07-12 21:24:00,21:24,null,null,Tuesday,null
2551,Airport,null,Assigned,No Cars Available,2016-07-12 21:26:00,21:26,null,null,Tuesday,null
2555,Airport,null,Assigned,No Cars Available,2016-07-12 21:28:00,21:28,null,null,Tuesday,null
2549,Airport,null,Assigned,No Cars Available,2016-07-12 21:28:00,21:28,null,null,Tuesday,null
2554,Airport,null,Assigned,No Cars Available,2016-07-12 21:30:00,21:30,null,null,Tuesday,null
2566,Airport,null,Assigned,No Cars Available,2016-07-12 21:31:00,21:31,null,null,Tuesday,null
2562,Airport,null,Assigned,No Cars Available,2016-07-12 21:32:00,21:32,null,null,Tuesday,null
2571,Airport,null,Assigned,No Cars Available,2016-07-12 21:32:00,21:32,null,null,Tuesday,null
2565,Airport,null,Assigned,No Cars Available,2016-07-12 21:32:00,21:32,null,null,Tuesday,null
2575,Airport,null,Assigned,No Cars Available,2016-07-12 21:33:00,21:33,null,null,Tuesday,null
2568,Airport,null,Assigned,No Cars Available,2016-07-12 21:34:00,21:34,null,null,Tuesday,null
2570,Airport,null,Assigned,No Cars Available,2016-07-12 21:34:00,21:34,null,null,Tuesday,null
2564,Airport,null,Assigned,No Cars Available,2016-07-12 21:35:00,21:35,null,null,Tuesday,null
2581,Airport,null,Assigned,No Cars Available,2016-07-12 21:35:00,21:35,null,null,Tuesday,null
2576,Airport,null,Assigned,No Cars Available,2016-07-12 21:36:00,21:36,null,null,Tuesday,null
2579,Airport,null,Assigned,No Cars Available,2016-07-12 21:38:00,21:38,null,null,Tuesday,null
2574,Airport,null,Assigned,No Cars Available,2016-07-12 21:38:00,21:38,null,null,Tuesday,null
2577,Airport,null,Assigned,No Cars Available,2016-07-12 21:38:00,21:38,null,null,Tuesday,null
2580,Airport,null,Assigned,No Cars Available,2016-07-12 21:39:00,21:39,null,null,Tuesday,null
2583,Airport,null,Assigned,No Cars Available,2016-07-12 21:41:00,21:41,null,null,Tuesday,null
2573,Airport,null,Assigned,No Cars Available,2016-07-12 21:42:00,21:42,null,null,Tuesday,null
2578,Airport,null,Assigned,No Cars Available,2016-07-12 21:42:00,21:42,null,null,Tuesday,null
2590,Airport,null,Assigned,No Cars Available,2016-07-12 21:42:00,21:42,null,null,Tuesday,null
2585,Airport,null,Assigned,No Cars Available,2016-07-12 21:42:00,21:42,null,null,Tuesday,null
2594,Airport,null,Assigned,No Cars Available,2016-07-12 21:44:00,21:44,null,null,Tuesday,null
2586,Airport,null,Assigned,No Cars Available,2016-07-12 21:45:00,21:45,null,null,Tuesday,null
2587,Airport,null,Assigned,No Cars Available,2016-07-12 21:45:00,21:45,null,null,Tuesday,null
2595,Airport,null,Assigned,No Cars Available,2016-07-12 21:49:00,21:49,null,null,Tuesday,null
2599,Airport,null,Assigned,No Cars Available,2016-07-12 21:51:00,21:51,null,null,Tuesday,null
2592,Airport,null,Assigned,No Cars Available,2016-07-12 21:52:00,21:52,null,null,Tuesday,null
2600,Airport,null,Assigned,No Cars Available,2016-07-12 21:55:00,21:55,null,null,Tuesday,null
2602,Airport,null,Assigned,No Cars Available,2016-07-12 21:56:00,21:56,null,null,Tuesday,null
2601,Airport,null,Assigned,No Cars Available,2016-07-12 21:56:00,21:56,null,null,Tuesday,null
2607,Airport,null,Assigned,No Cars Available,2016-07-12 21:59:00,21:59,null,null,Tuesday,null
2612,Airport,null,Assigned,No Cars Available,2016-07-12 22:02:00,22:02,null,null,Tuesday,null
2605,Airport,null,Assigned,No Cars Available,2016-07-12 22:03:00,22:03,null,null,Tuesday,null
2606,Airport,null,Assigned,No Cars Available,2016-07-12 22:03:00,22:03,null,null,Tuesday,null
2611,Airport,null,Assigned,No Cars Available,2016-07-12 22:04:00,22:04,null,null,Tuesday,null
2614,Airport,null,Assigned,No Cars Available,2016-07-12 22:05:00,22:05,null,null,Tuesday,null
2610,Airport,null,Assigned,No Cars Available,2016-07-12 22:06:00,22:06,null,null,Tuesday,null
2615,Airport,null,Assigned,No Cars Available,2016-07-12 22:06:00,22:06,null,null,Tuesday,null
2616,Airport,null,Assigned,No Cars Available,2016-07-12 22:07:00,22:07,null,null,Tuesday,null
2618,Airport,null,Assigned,No Cars Available,2016-07-12 22:07:00,22:07,null,null,Tuesday,null
2620,Airport,null,Assigned,No Cars Available,2016-07-12 22:08:00,22:08,null,null,Tuesday,null
2623,Airport,null,Assigned,No Cars Available,2016-07-12 22:09:00,22:09,null,null,Tuesday,null
2626,Airport,null,Assigned,No Cars Available,2016-07-12 22:11:00,22:11,null,null,Tuesday,null
2619,Airport,null,Assigned,No Cars Available,2016-07-12 22:11:00,22:11,null,null,Tuesday,null
2617,Airport,null,Assigned,No Cars Available,2016-07-12 22:11:00,22:11,null,null,Tuesday,null
2622,Airport,null,Assigned,No Cars Available,2016-07-12 22:15:00,22:15,null,null,Tuesday,null
2630,City,null,Assigned,No Cars Available,2016-07-12 22:15:00,22:15,null,null,Tuesday,null
2638,Airport,null,Assigned,No Cars Available,2016-07-12 22:26:00,22:26,null,null,Tuesday,null
2639,Airport,null,Assigned,No Cars Available,2016-07-12 22:28:00,22:28,null,null,Tuesday,null
2634,City,null,Assigned,No Cars Available,2016-07-12 22:30:00,22:30,null,null,Tuesday,null
2640,Airport,null,Assigned,No Cars Available,2016-07-12 22:32:00,22:32,null,null,Tuesday,null
2649,City,null,Assigned,No Cars Available,2016-07-12 22:54:00,22:54,null,null,Tuesday,null
2653,City,null,Assigned,No Cars Available,2016-07-12 22:59:00,22:59,null,null,Tuesday,null
2654,City,null,Assigned,No Cars Available,2016-07-12 23:04:00,23:04,null,null,Tuesday,null
2652,Airport,null,Assigned,No Cars Available,2016-07-12 23:07:00,23:07,null,null,Tuesday,null
2656,Airport,null,Assigned,No Cars Available,2016-07-12 23:08:00,23:08,null,null,Tuesday,null
2655,City,null,Assigned,No Cars Available,2016-07-12 23:11:00,23:11,null,null,Tuesday,null
2660,Airport,null,Assigned,No Cars Available,2016-07-12 23:17:00,23:17,null,null,Tuesday,null
2659,City,null,Assigned,No Cars Available,2016-07-12 23:22:00,23:22,null,null,Tuesday,null
2663,Airport,null,Assigned,No Cars Available,2016-07-12 23:25:00,23:25,null,null,Tuesday,null
2669,Airport,null,Assigned,No Cars Available,2016-07-12 23:37:00,23:37,null,null,Tuesday,null
2670,Airport,null,Assigned,No Cars Available,2016-07-12 23:39:00,23:39,null,null,Tuesday,null
2671,City,null,Assigned,No Cars Available,2016-07-12 23:43:00,23:43,null,null,Tuesday,null
